Name,Type,Start Time,Elapsed Time,Start Direction,End Direction,Crashed,Dead
673,True,3896.0,19.5,North,South,0,0
674,True,3900.5,20.0,South,West,0,0
675,True,3908.0,15.5,North,South,0,0
676,True,3910.5,16.0,South,North,0,0
677,True,3916.5,17.5,East,North,0,0
678,True,3920.5,16.5,North,South,0,0
680,False,3931.5,13.5,South,North,0,0
679,True,3931.5,16.5,North,South,0,0
681,True,3932.5,18.5,East,West,0,0
682,True,3933.0,21.0,West,East,0,0
683,True,3943.5,17.5,South,West,0,0
684,True,3946.5,17.5,North,South,0,0
685,True,3963.0,15.5,East,West,0,0
686,True,3963.5,18.0,North,South,0,0
687,True,3964.0,22.5,West,North,0,0
688,True,3967.0,22.5,South,North,0,0
689,True,3976.0,16.5,East,West,0,0
690,True,3979.0,16.5,West,East,0,0
691,True,3981.0,17.5,South,North,0,0
692,True,3983.0,18.5,North,South,0,0
693,True,3987.0,19.5,East,North,0,0
694,True,3991.5,18.0,West,East,0,0
695,True,3994.5,20.0,South,West,0,0
696,False,4003.5,13.5,East,West,0,0
697,True,4006.0,17.5,South,West,0,0
698,True,4006.0,20.5,West,East,0,0
699,True,4020.5,15.5,North,South,0,0
700,True,4020.5,18.5,South,North,0,0
701,True,4022.0,20.0,West,East,0,0
702,True,4022.5,22.5,East,West,0,0
703,True,4033.5,17.5,East,South,0,0
704,True,4034.0,22.0,West,North,0,0
705,True,4034.5,26.5,North,West,0,0
706,False,4043.0,20.0,South,North,0,0
707,True,4044.5,21.5,West,East,0,0
708,True,4054.0,17.5,North,West,0,0
709,True,4062.0,15.5,South,North,0,0
710,True,4063.5,17.0,East,West,0,0
711,True,4064.0,21.5,West,South,0,0
712,True,4067.0,21.5,North,South,0,0
713,True,4075.5,16.0,South,North,0,0
714,True,4082.0,17.5,North,West,0,0
715,True,4083.5,19.0,East,West,0,0
716,True,4087.0,20.5,West,South,0,0
717,True,4093.0,17.5,North,South,0,0
718,True,4095.5,18.0,South,North,0,0
719,True,4097.5,19.0,East,West,0,0
720,False,4111.5,13.5,West,East,0,0
721,True,4113.0,15.5,North,South,0,0
722,False,4120.0,13.5,East,West,0,0
723,True,4126.5,17.5,South,West,0,0
724,True,4132.0,17.5,North,West,0,0
725,True,4137.0,15.5,South,North,0,0
726,True,4150.0,15.5,East,West,0,0
727,True,4151.5,17.0,South,North,0,0
728,True,4154.5,19.0,West,North,0,0
729,True,4161.5,17.5,North,East,0,0
730,True,4172.0,15.5,East,West,0,0
731,True,4174.0,16.5,North,South,0,0
732,True,4177.5,16.0,West,East,0,0
733,False,4184.5,13.5,South,North,0,0
734,True,4193.5,17.5,East,North,0,0
735,True,4196.5,17.5,South,North,0,0
736,True,4198.0,19.0,West,East,0,0
737,True,4204.0,16.0,North,South,0,0
738,True,4204.5,18.5,East,West,0,0
739,True,4208.5,17.5,West,East,0,0
740,True,4212.0,17.0,South,North,0,0
741,False,4222.0,13.5,East,West,0,0
742,False,4230.0,13.5,South,North,0,0
743,True,4234.5,15.5,North,South,0,0
744,True,4240.0,15.5,South,North,0,0
745,True,4243.5,15.5,East,West,0,0
746,True,4254.0,135.5,North,South,1,1
747,True,4254.5,138.0,South,North,0,0
748,True,4258.0,137.5,East,West,0,0
749,True,4263.0,135.5,West,East,0,0
750,True,4390.5,15.5,North,South,0,0
751,True,4397.5,17.5,South,West,0,0
752,True,4401.0,19.0,West,South,0,0
753,True,4405.5,17.5,East,West,0,0
754,True,4412.5,15.5,West,East,0,0
755,True,4417.0,15.5,South,North,0,0
756,True,4420.0,15.5,North,South,0,0
757,True,4423.0,17.5,West,South,0,0
758,True,4429.0,17.5,East,North,0,0
759,True,4440.0,15.5,East,West,0,0
760,True,4440.0,20.5,West,South,0,0
761,True,4443.0,22.5,South,East,0,0
762,True,4450.5,18.0,West,East,0,0
763,True,4456.5,17.5,North,West,0,0
764,True,4457.0,20.0,East,West,0,0
765,True,4463.5,18.5,South,East,0,0
766,True,4467.0,18.0,West,East,0,0
767,True,4472.5,17.5,North,East,0,0
768,True,4478.0,15.5,East,West,0,0
769,True,4485.5,15.5,South,North,0,0
770,True,4491.5,15.5,North,South,0,0
771,False,4496.0,13.5,East,West,0,0
772,True,4501.5,17.5,South,East,0,0
773,True,4507.0,15.5,East,West,0,0
774,True,4509.0,38.5,North,West,1,0
775,True,4515.5,35.5,West,East,0,0
776,True,4518.5,35.5,East,West,0,0
777,True,4519.5,37.5,North,South,0,0
778,True,4519.5,42.5,South,West,0,0
779,True,4553.5,15.5,East,West,0,0
780,True,4560.0,17.5,North,West,0,0
781,False,4562.0,19.5,South,West,0,0
782,True,4566.5,18.0,East,West,0,0
783,True,4570.0,17.5,North,South,0,0
784,True,4577.5,15.5,South,North,0,0
785,True,4578.5,19.5,West,North,0,0
786,True,4582.0,19.0,East,West,0,0
787,True,4589.5,17.5,West,South,0,0
788,True,4594.5,15.5,North,South,0,0
789,True,4596.5,18.5,East,South,0,0
790,True,4605.5,15.5,West,East,0,0
792,False,4609.5,13.5,East,West,0,0
791,True,4608.5,17.5,South,North,0,0
793,True,4623.5,15.5,East,West,0,0
794,True,4633.0,17.5,South,West,0,0
795,True,4636.0,19.5,West,North,0,0
796,True,4649.0,15.5,West,East,0,0
797,True,4655.0,15.5,East,West,0,0
798,True,4657.5,16.0,South,North,0,0
799,False,4663.0,13.5,West,East,0,0
800,True,4665.5,15.5,North,South,0,0
801,True,4667.5,16.5,East,West,0,0
802,True,4667.5,19.5,South,North,0,0
803,True,4676.0,17.5,West,North,0,0
804,True,4676.5,20.0,North,South,0,0
805,True,4679.0,20.5,East,West,0,0
806,True,4690.0,35.5,West,East,1,0
807,True,4691.5,39.0,East,North,0,0
808,True,4695.0,40.5,South,West,0,0
809,False,4697.5,40.0,North,South,0,0
810,True,4700.0,40.5,West,East,0,0
811,True,4703.5,40.0,East,West,0,0
812,True,4728.5,18.0,North,South,0,0
813,True,4737.0,17.5,West,North,0,0
814,True,4742.5,15.5,South,North,0,0
815,True,4753.0,15.5,North,South,0,0
816,False,4758.0,13.5,East,West,0,0
817,True,4758.0,16.5,South,North,0,0
818,False,4768.0,13.5,West,East,0,0
819,True,4770.0,15.5,East,West,0,0
820,True,4771.5,17.0,South,North,0,0
821,False,4774.5,18.0,North,West,0,0
822,True,4784.5,15.5,East,West,0,0
823,True,4787.0,18.0,North,East,0,0
824,True,4789.5,20.5,South,East,0,0
825,True,4789.5,25.5,West,South,0,0
826,True,4803.5,15.5,North,South,0,0
827,True,4812.0,15.5,West,East,0,0
828,True,4817.5,15.5,East,West,0,0
829,True,4821.5,17.5,South,East,0,0
830,True,4831.0,15.5,West,East,0,0
831,True,4834.5,17.5,South,West,0,0
832,True,4835.5,19.5,East,West,0,0
833,True,4845.0,15.5,South,North,0,0
834,True,4850.5,17.5,North,East,0,0
835,False,4853.0,19.0,West,South,0,0
836,True,4865.0,17.5,West,South,0,0
837,True,4867.5,18.0,North,South,0,0
838,True,4869.5,21.0,South,West,0,0
839,False,4876.0,16.5,West,East,0,0
840,True,4885.5,17.5,East,North,0,0
841,True,4886.5,21.5,West,South,0,0
842,True,4890.5,22.5,North,West,0,0
843,True,4899.0,19.0,West,North,0,0
844,False,4903.5,16.5,South,North,0,0
845,True,4904.0,39.0,North,South,1,0
846,True,4911.0,35.5,East,West,0,0
847,True,4911.0,38.5,West,East,0,0
848,True,4917.5,37.5,North,West,0,0
849,True,4918.5,39.5,South,North,0,0
850,False,4943.5,16.5,West,East,0,0
851,True,4957.0,15.5,West,East,0,0
852,True,4962.0,17.5,North,West,0,0
853,True,4968.0,15.5,East,West,0,0
854,True,4976.5,15.5,West,East,0,0
855,True,4983.0,15.5,East,West,0,0
856,True,4988.5,15.5,North,South,0,0
857,True,4989.0,20.0,South,West,0,0
858,True,4995.0,17.0,East,West,0,0
859,False,5002.0,33.5,West,East,1,0
860,True,5003.0,37.5,North,East,0,0
861,False,5006.0,36.5,South,North,0,0
862,False,5014.0,33.5,East,West,0,0
863,True,5037.5,15.5,West,East,0,0
864,True,5042.5,35.5,North,South,1,0
865,True,5045.5,35.5,South,North,0,0
866,True,5057.5,37.5,West,South,0,0
867,True,5079.5,18.5,East,West,0,0
868,True,5081.0,20.0,North,South,0,0
869,True,5094.0,17.5,South,East,0,0
870,True,5100.0,15.5,North,South,0,0
871,True,5103.0,15.5,West,East,0,0
872,True,5107.5,15.5,South,North,0,0
873,False,5112.0,13.5,North,South,0,0
874,True,5130.5,17.5,East,South,0,0
875,True,5134.5,18.5,North,West,0,0
876,True,5135.0,21.0,West,East,0,0
877,True,5140.0,19.0,South,North,0,0
878,True,5140.5,21.5,East,West,0,0
879,True,5153.5,15.5,West,East,0,0
880,True,5155.5,18.5,East,North,0,0
881,True,5157.0,20.0,South,North,0,0
882,True,5164.5,15.5,West,East,0,0
883,True,5169.5,17.5,North,East,0,0
884,True,5171.5,18.5,South,North,0,0
885,True,5175.5,37.5,East,West,1,0
886,True,5176.0,40.0,West,East,0,0
887,True,5185.5,35.5,East,West,0,0
888,True,5188.0,36.0,North,South,0,0
889,True,5188.0,41.0,South,East,0,0
890,True,5218.0,35.5,North,South,1,0
891,True,5219.5,37.0,South,North,0,0
892,True,5221.0,40.5,East,North,0,0
893,True,5225.0,41.5,West,North,0,0
894,True,5228.0,43.5,North,West,0,0
895,True,5230.0,46.5,South,West,0,0
896,True,5258.5,23.0,East,South,0,0
897,False,5260.5,23.0,South,North,0,0
898,False,5265.0,22.5,West,South,0,0
899,True,5265.5,27.0,North,West,0,0
900,True,5274.5,21.0,East,West,0,0
901,True,5276.0,24.5,North,West,0,0
902,True,5276.5,27.0,South,North,0,0
903,True,5291.0,15.5,West,East,0,0
904,True,5292.5,17.0,North,South,0,0
905,True,5293.0,19.5,East,West,0,0
906,True,5313.0,15.5,South,North,0,0
907,True,5313.5,20.0,East,South,0,0
908,True,5317.5,19.0,North,South,0,0
909,False,5330.0,15.5,South,East,0,0
910,True,5331.5,17.0,North,South,0,0
911,True,5341.0,15.5,South,North,0,0
912,True,5345.0,15.5,West,East,0,0
913,True,5351.0,15.5,South,North,0,0
914,True,5360.5,15.5,East,West,0,0
915,True,5364.0,15.5,North,South,0,0
916,True,5368.5,15.5,West,East,0,0
917,True,5377.0,15.5,East,West,0,0
918,True,5380.5,35.5,North,South,1,0
919,True,5384.0,37.5,South,East,0,0
920,True,5393.5,37.5,East,North,0,0
921,True,5394.0,42.0,North,West,0,0
922,True,5417.5,21.5,West,East,0,0
923,True,5424.5,37.5,East,West,1,0
924,True,5434.0,35.5,South,North,0,0
925,True,5466.5,15.5,South,North,0,0
926,False,5473.0,13.5,East,West,0,0
927,True,5476.0,15.5,North,South,0,0
928,True,5476.5,18.0,West,East,0,0
929,True,5485.5,17.5,South,East,0,0
930,True,5488.5,17.5,West,East,0,0
931,True,5496.5,15.5,East,West,0,0
932,True,5498.5,18.5,South,East,0,0
933,True,5506.5,17.5,East,South,0,0
934,True,5511.5,15.5,North,South,0,0
935,True,5521.0,15.5,South,North,0,0
936,True,5524.0,15.5,East,West,0,0
937,True,5526.5,16.0,West,East,0,0
938,True,5536.5,15.5,East,West,0,0
939,True,5553.0,15.5,West,East,0,0
940,True,5560.0,15.5,East,West,0,0
941,True,5563.5,17.5,North,East,0,0
942,True,5564.5,21.5,West,South,0,0
943,True,5574.5,15.5,North,South,0,0
944,True,5576.0,17.0,South,North,0,0
945,True,5576.5,21.5,West,North,0,0
946,True,5586.5,17.5,South,East,0,0
947,True,5589.0,18.0,East,West,0,0
948,False,5593.5,15.5,West,East,0,0
949,True,5596.0,16.0,North,South,0,0
950,True,5602.5,17.5,East,North,0,0
951,True,5606.0,17.0,North,South,0,0
952,False,5610.0,15.0,West,East,0,0
953,True,5622.0,15.5,North,South,0,0
954,True,5623.0,19.5,East,South,0,0
955,True,5625.0,22.5,West,South,0,0
956,True,5625.5,27.0,South,West,0,0
957,True,5635.5,22.0,West,North,0,0
958,True,5646.5,15.5,West,East,0,0
959,True,5648.0,17.0,East,West,0,0
960,True,5654.0,17.5,South,East,0,0
961,True,5671.0,15.5,North,South,0,0
962,True,5673.5,16.0,South,North,0,0
963,True,5678.0,17.5,East,South,0,0
964,False,5680.0,17.5,West,East,0,0
965,True,5682.5,20.0,North,East,0,0
966,True,5684.5,41.0,South,North,1,0
967,True,5693.0,35.5,North,South,0,0
968,False,5699.0,33.5,South,North,0,0
969,True,5732.5,17.5,South,West,0,0
970,True,5738.0,15.5,East,West,0,0
971,True,5747.0,17.5,North,East,0,0
972,True,5750.5,17.0,South,North,0,0
973,True,5751.0,19.5,East,West,0,0
974,True,5752.5,21.0,West,East,0,0
975,True,5765.5,15.5,West,East,0,0
976,True,5776.0,35.5,North,South,1,0
977,True,5776.0,38.5,East,West,0,0
978,True,5778.0,41.5,West,South,0,0
979,True,5780.5,42.0,South,North,0,0
980,True,5789.0,38.5,West,North,0,0
981,True,5813.0,17.5,South,North,0,0
982,True,5814.5,19.0,North,South,0,0
983,False,5817.0,20.5,East,North,0,0
984,True,5824.5,16.0,South,North,0,0
985,True,5828.0,35.5,West,East,1,0
986,True,5831.5,35.5,North,South,0,0
987,True,5837.0,37.5,East,North,0,0
988,True,5840.5,37.0,West,East,0,0
989,True,5864.0,18.5,South,West,0,0
990,True,5871.5,15.5,West,East,0,0
991,True,5874.0,16.0,East,West,0,0
992,True,5878.0,15.5,South,North,0,0
993,True,5879.5,17.0,North,South,0,0
994,True,5881.5,18.0,West,East,0,0
995,True,5887.5,15.5,East,West,0,0
996,True,5890.5,15.5,North,South,0,0
998,False,5893.0,15.0,West,East,0,0
997,True,5893.0,18.0,South,North,0,0
999,True,5898.5,17.5,East,North,0,0
1000,True,5906.5,17.5,South,West,0,0
1001,True,5908.0,19.0,North,South,0,0
1002,True,5912.0,18.0,West,East,0,0
1003,True,5915.0,20.0,East,North,0,0
1004,True,5922.5,17.5,West,South,0,0
1005,True,5928.5,15.5,South,North,0,0
1006,True,5933.0,15.5,North,South,0,0
1007,True,5935.5,16.0,West,East,0,0
1008,True,5937.5,17.0,East,West,0,0
1009,True,5946.0,15.5,North,South,0,0
1010,True,5949.5,15.5,West,East,0,0
1011,True,5956.0,15.5,North,South,0,0
1012,True,5962.0,17.5,West,North,0,0
1013,True,5966.0,16.5,North,South,0,0
1014,False,5968.5,16.0,South,North,0,0
1015,True,5969.5,20.0,East,South,0,0
1016,True,5979.0,17.5,West,South,0,0
1017,True,5982.5,17.0,East,West,0,0
1018,False,5987.0,16.5,South,East,0,0
1019,True,5990.5,16.0,West,East,0,0
1020,True,6005.0,15.5,East,West,0,0
1021,True,6005.5,18.0,North,South,0,0
1022,True,6010.0,16.5,South,North,0,0
1023,False,6016.0,13.5,North,South,0,0
1024,True,6017.0,15.5,East,West,0,0
1025,True,6019.0,16.5,West,East,0,0
1026,True,6035.0,15.5,South,North,0,0
1027,True,6038.0,35.5,North,South,1,0
1028,True,6049.0,37.5,West,South,0,0
1029,True,6079.5,17.5,East,South,0,0
1030,True,6080.5,19.5,West,East,0,0
1031,True,6090.5,15.5,East,West,0,0
1032,True,6104.5,15.5,West,East,0,0
1033,True,6106.5,18.5,East,North,0,0
1034,True,6115.5,15.5,South,North,0,0
1035,True,6116.5,17.5,West,East,0,0
1036,True,6117.0,20.0,North,South,0,0
1037,True,6122.0,20.0,East,South,0,0
1038,True,6127.0,20.0,South,East,0,0
1039,True,6129.0,21.0,North,South,0,0
1040,True,6134.0,19.0,West,East,0,0
1041,True,6147.5,17.5,East,North,0,0
1042,True,6148.5,19.5,North,South,0,0
1043,True,6151.0,20.0,West,East,0,0
1044,True,6158.5,15.5,East,West,0,0
1045,True,6163.0,15.5,West,East,0,0
1046,True,6174.0,15.5,West,East,0,0
1047,True,6175.5,17.0,South,North,0,0
1048,True,6177.5,18.0,North,South,0,0
1049,True,6196.5,15.5,South,North,0,0
1050,True,6199.0,16.0,North,South,0,0
1051,True,6203.0,15.5,East,West,0,0
1052,True,6210.0,17.5,South,East,0,0
1053,True,6214.0,16.5,North,South,0,0
1054,True,6220.5,17.5,East,South,0,0
1055,True,6221.0,20.0,South,North,0,0
1056,True,6223.5,22.5,West,North,0,0
1057,True,6231.0,18.0,North,South,0,0
1058,True,6233.5,18.5,West,East,0,0
1059,True,6236.5,18.5,South,North,0,0
1060,True,6237.0,23.0,East,North,0,0
1061,False,6241.0,21.0,North,South,0,0
1062,True,6247.5,17.5,West,East,0,0
1063,True,6249.0,19.0,East,West,0,0
1064,True,6254.0,39.0,North,East,1,0
1065,True,6255.0,41.0,South,North,0,0
1066,True,6259.0,42.0,West,North,0,0
1067,True,6260.0,46.0,East,South,0,0
1068,True,6265.0,46.0,South,West,0,0
1069,True,6269.0,47.0,North,West,0,0
1070,True,6296.5,22.5,South,North,0,0
1071,True,6299.5,22.5,East,West,0,0
1072,True,6303.0,22.0,West,East,0,0
1073,True,6308.0,20.0,North,South,0,0
1074,True,6311.5,39.5,East,West,1,0
1075,True,6319.0,35.5,North,South,0,0
1076,False,6326.0,33.5,East,West,0,0
1077,True,6352.0,17.5,West,North,0,0
1078,True,6353.0,21.5,North,East,0,0
1079,True,6355.0,24.5,South,East,0,0
1080,True,6365.0,19.5,North,West,0,0
1081,True,6376.5,15.5,East,West,0,0
1082,True,6377.0,18.0,North,South,0,0
1083,True,6377.0,23.0,South,West,0,0
1084,True,6392.0,15.5,East,West,0,0
1085,False,6393.5,16.0,South,North,0,0
1086,False,6395.0,16.5,North,South,0,0
1087,True,6402.0,15.5,East,West,0,0
1088,True,6406.0,17.5,South,East,0,0
1089,False,6408.0,17.5,West,East,0,0
1090,True,6421.5,15.5,East,West,0,0
1091,True,6422.5,17.5,South,North,0,0
1092,True,6425.5,17.5,North,South,0,0
1093,False,6434.5,13.5,South,North,0,0
1094,True,6442.5,15.5,East,West,0,0
1095,True,6443.5,37.5,North,South,1,0
1096,True,6456.0,35.5,South,North,0,0
1097,True,6457.0,39.5,North,West,0,0
1098,True,6488.5,15.5,South,North,0,0
1099,True,6496.0,15.5,East,West,0,0
1100,False,6497.5,18.0,West,South,0,0
1101,True,6500.0,20.5,South,East,0,0
1102,True,6505.0,18.5,North,South,0,0
1103,True,6507.0,19.5,East,West,0,0
1104,True,6510.5,141.0,South,West,1,1
1105,True,6514.5,140.0,West,East,0,0
1106,False,6520.5,136.0,North,South,0,0
1107,True,6523.0,138.5,South,West,0,0
1108,True,6525.5,161.0,East,South,1,0
1109,True,6527.5,182.0,West,East,1,0
1110,True,6654.0,58.5,North,South,0,0
1111,True,6657.5,60.0,West,South,0,0
1112,True,6662.5,58.0,South,North,0,0
1113,True,6666.0,59.5,East,North,0,0
1114,True,6718.5,15.5,East,West,0,0
1115,True,6719.0,40.0,West,North,1,0
1116,True,6725.5,38.5,South,West,0,0
1117,True,6729.5,39.5,West,North,0,0
1118,True,6730.0,44.0,East,North,0,0
1119,True,6766.5,15.5,East,West,0,0
1120,True,6767.5,17.5,South,North,0,0
1121,True,6772.0,18.0,North,West,0,0
1122,True,6777.5,15.5,West,East,0,0
1123,True,6779.0,17.0,South,North,0,0
1124,True,6780.5,18.5,East,West,0,0
1125,True,6783.5,18.5,North,South,0,0
1126,False,6796.5,13.5,North,South,0,0
1127,True,6798.0,17.5,South,West,0,0
1128,True,6798.0,20.5,West,East,0,0
1129,False,6804.5,16.0,East,West,0,0
1130,True,6807.0,18.5,North,West,0,0
1131,True,6810.0,18.5,South,North,0,0
1132,True,6821.0,15.5,West,East,0,0
1133,True,6824.5,15.5,East,West,0,0
1134,True,6830.0,15.5,South,North,0,0
1135,True,6831.5,39.0,West,North,1,0
1136,True,6838.0,35.5,North,South,0,0
1137,True,6838.5,38.0,East,West,0,0
1138,True,6842.5,39.0,South,East,0,0
1139,True,6874.0,35.5,East,West,1,0
1140,True,6878.5,35.5,West,East,0,0
1141,True,6880.5,36.5,North,South,0,0
1142,True,6884.0,36.0,East,West,0,0
1143,True,6888.5,35.5,West,East,0,0
1144,True,6915.0,17.5,North,East,0,0
1145,True,6918.5,17.0,South,North,0,0
1146,True,6922.0,18.5,East,South,0,0
1147,True,6922.0,21.5,West,East,0,0
1148,True,6927.5,21.0,North,West,0,0
1149,True,6935.5,18.0,South,West,0,0
1150,True,6938.5,20.0,North,East,0,0
1151,True,6951.0,15.5,South,North,0,0
1152,True,6953.5,16.0,East,West,0,0
1153,True,6955.5,17.0,West,East,0,0
1154,True,6963.5,15.5,East,West,0,0
1155,True,6964.0,38.0,South,North,1,0
1156,True,6977.5,55.5,West,East,1,0
1157,True,6978.0,58.0,South,North,0,0
1158,True,7007.0,37.5,North,East,0,0
1159,True,7009.5,40.0,South,East,0,0
1160,False,7012.5,39.0,East,West,0,0
1161,True,7042.0,37.5,South,West,1,0
1162,True,7045.0,37.5,East,West,0,0
1163,True,7047.5,40.0,West,South,0,0
1164,True,7049.5,41.0,North,South,0,0
1165,True,7054.5,39.0,South,North,0,0
1166,True,7058.0,38.5,West,East,0,0
1167,True,7088.5,15.5,West,East,0,0
1168,True,7089.0,18.0,North,South,0,0
1170,False,7090.0,19.0,East,West,0,0
1169,True,7089.0,23.0,South,North,0,0
1171,True,7103.5,15.5,North,South,0,0
1172,True,7103.5,18.5,East,West,0,0
1173,True,7104.0,23.0,West,North,0,0
1174,True,7119.0,17.5,West,North,0,0
1175,True,7120.0,21.5,North,West,0,0
1176,True,7129.0,15.5,East,West,0,0
1177,True,7135.5,17.5,North,East,0,0
1178,True,7135.5,20.5,South,North,0,0
1179,True,7138.0,23.0,West,South,0,0
1180,True,7148.5,15.5,West,East,0,0
1181,True,7159.5,15.5,West,East,0,0
1182,True,7161.0,17.0,East,West,0,0
1183,False,7166.0,14.0,North,South,0,0
1184,True,7167.0,16.0,South,North,0,0
1185,False,7171.0,14.0,East,West,0,0
1186,True,7178.0,17.5,South,East,0,0
1187,True,7180.5,20.0,North,East,0,0
1188,True,7182.0,21.5,West,East,0,0
1189,True,7185.0,23.5,East,South,0,0
1190,True,7188.0,23.5,South,North,0,0
1191,True,7192.0,22.5,West,East,0,0
1192,True,7197.5,20.0,North,South,0,0
1193,True,7198.5,24.0,East,North,0,0
1194,True,7203.0,22.5,West,East,0,0
1195,True,7207.0,21.5,South,North,0,0
1196,True,7209.5,22.0,North,South,0,0
1197,True,7219.5,17.5,North,West,0,0
1198,True,7219.5,22.5,West,South,0,0
1199,True,7227.5,17.5,South,North,0,0
1200,True,7231.5,16.5,North,South,0,0
1201,True,7235.5,15.5,West,East,0,0
1202,True,7237.5,16.5,East,West,0,0
1203,True,7245.5,17.5,West,North,0,0
1204,True,7249.0,17.0,East,West,0,0
1205,True,7253.5,17.5,North,East,0,0
1206,True,7266.5,17.5,East,North,0,0
1207,True,7267.0,40.0,West,East,1,0
1208,True,7271.5,40.5,South,West,0,0
1209,True,7278.5,36.5,North,South,0,0
1210,True,7281.0,37.0,East,West,0,0
1211,True,7281.5,41.5,West,North,0,0
1212,True,7282.5,45.5,South,East,0,0
1213,True,7311.5,19.5,East,West,0,0
1214,True,7316.0,20.0,North,East,0,0
1215,True,7324.0,17.5,East,South,0,0
1216,True,7326.5,20.0,South,East,0,0
1217,True,7335.5,17.5,East,North,0,0
1218,True,7339.0,19.0,North,East,0,0
1219,False,7343.0,19.0,West,North,0,0
1220,True,7350.0,15.5,North,South,0,0
1221,True,7352.0,18.5,South,East,0,0
1222,True,7364.5,15.5,North,South,0,0
1223,True,7366.5,18.5,West,South,0,0
1224,True,7378.0,15.5,West,East,0,0
1225,True,7379.0,17.5,East,West,0,0
1226,True,7391.5,15.5,North,South,0,0
1227,True,7395.5,17.5,East,South,0,0
1228,True,7399.0,17.0,South,North,0,0
1229,True,7403.5,17.5,North,East,0,0
1230,True,7404.5,19.5,West,East,0,0
1231,True,7417.0,15.5,East,West,0,0
1232,True,7417.0,18.5,South,North,0,0
1233,False,7425.5,13.5,North,South,0,0
1234,True,7428.0,17.5,West,South,0,0
1235,False,7431.5,18.0,East,South,0,0
1236,True,7436.0,18.5,South,East,0,0
1237,False,7437.5,19.0,North,South,0,0
1238,False,7442.0,18.5,East,South,0,0
1239,True,7447.5,16.0,West,East,0,0
1240,True,7448.0,20.5,South,East,0,0
1241,True,7452.5,21.0,East,South,0,0
1242,True,7463.5,15.5,East,West,0,0
1243,True,7465.0,17.0,North,South,0,0
1244,False,7476.5,15.5,West,North,0,0
1245,True,7485.5,15.5,North,South,0,0
1246,False,7489.0,16.0,East,North,0,0
